"trial_num","frame_num","circle_num","circle_id","density","x_coord","y_coord","i_dataset"
1,1,1,"blue",8.84933523472044,2.20826996835448,7.63058350524474,1
1,1,2,"blue",7.35365044317507,5.82907558906493,0.675872120083403,1
1,1,3,"blue",9.88137660592498,-0.390114687363376,-5.53464086700859,1
1,1,4,"blue",12.6548594889419,-8.2372767445881,2.8126014930042,1
1,1,5,"blue",6.99563188417624,2.32051210445268,0.806901566537292,1
1,1,6,"yellow",9.94692943901211,8.3525171595841,-3.35427717310453,1
1,1,7,"yellow",11.1742285975585,3.03739992185629,-7.96623805488871,1
1,1,8,"yellow",9.45766632731876,-3.06505379187904,5.27047020373646,1
1,1,9,"yellow",9.84366547223124,2.93517343979634,-6.23849324543826,1
1,1,10,"yellow",9.46342337168971,6.77038062730037,6.97806366188057,1
1,1,11,"yellow",7.36469995374265,5.91772525210867,2.65692211389504,1
1,1,12,"yellow",10.7355656907873,0.0307188865891916,9.75872204883748,1
1,1,13,"yellow",12.0929249102763,-6.30154978252587,-3.70129233213403,1
1,1,14,"yellow",8.51487622995729,8.12733143305493,0.823521900420012,1
1,1,15,"yellow",7.87432729255632,1.03147580200549,5.50303015352461,1
1,1,16,"yellow",8.03095839434331,6.7402279889105,4.01066372783768,1
1,2,1,"blue",8.8518189199269,2.12682187834569,7.61295815196135,1
1,2,2,"blue",7.38190147121916,5.90307186379055,0.714199600709907,1
1,2,3,"blue",9.84725221512501,-0.313100059319972,-5.50281019765055,1
1,2,4,"blue",12.7014262483034,-8.30955431256877,2.77112381694535,1
1,2,5,"blue",6.99578630608617,2.40187309235003,0.824924720889719,1
1,2,6,"yellow",9.90144810167016,8.32504075120237,-3.27560385216989,1
1,2,7,"yellow",11.1218547302101,3.03645908150186,-7.88291003280807,1
1,2,8,"yellow",9.50749881307094,-3.14631500971847,5.28893798432043,1
1,2,9,"yellow",9.82020193419232,2.86497302693703,-6.19358949861433,1
1,2,10,"yellow",9.48143024130432,6.8443749162029,6.9397323476029,1
1,2,11,"yellow",7.3696537087186,5.8759402384226,2.72902244035546,1
1,2,12,"yellow",10.7788753224452,-0.0474572091592006,9.7875827920362,1
1,2,13,"yellow",12.1630036695545,-6.37851795966595,-3.73323515843631,1
1,2,14,"yellow",8.53825456132707,8.14461953672823,0.742001559916395,1
1,2,15,"yellow",7.88456579077968,0.955144862581065,5.4695931660552,1
1,2,16,"yellow",8.0856046010876,6.80893637774132,4.05781880973473,1
1,3,1,"blue",8.85608005909234,2.04537378833689,7.59533279867796,1
1,3,2,"blue",7.41291232820223,5.98063267281869,0.744675252423133,1
1,3,3,"blue",9.81900692367202,-0.231335609429216,-5.48671612487494,1
1,3,4,"blue",12.7414876451297,-8.3755252452394,2.72020937413182,1
1,3,5,"blue",6.99631820984004,2.48323408024738,0.842947875242146,1
1,3,6,"yellow",9.85328257891094,8.29634751218461,-3.19736612163587,1
1,3,7,"yellow",11.0664915796604,3.03915480845705,-7.79962031255024,1
1,3,8,"yellow",9.55422954969077,-3.22950693908475,5.29379054372341,1
1,3,9,"yellow",9.79411150378407,2.79477261407772,-6.14868575179041,1
1,3,10,"yellow",9.48777486024303,6.90889932241975,6.88699672921449,1
1,3,11,"yellow",7.37607520199308,5.83415522473653,2.80112276681588,1
1,3,12,"yellow",10.8167851893653,-0.128770129913049,9.80582157935671,1
1,3,13,"yellow",12.2311081724063,-6.45548613680603,-3.76517798473859,1
1,3,14,"yellow",8.56135357404692,8.16190764040153,0.660481219412778,1
1,3,15,"yellow",7.89934267997406,0.876018074947231,5.44345132367188,1
1,3,16,"yellow",8.14131853942623,6.87764476657214,4.10497389163178,1
1,4,1,"blue",8.86275720136537,1.9639256983281,7.57770744539458,1
1,4,2,"blue",7.44692545355528,6.0586743447783,0.773897536423399,1
1,4,3,"blue",9.79163787280166,-0.14957115953846,-5.47062205209934,1
1,4,4,"blue",12.7938195550743,-8.45205256739545,2.68722432588162,1
1,4,5,"blue",6.99870534484123,2.56459506814473,0.860971029594573,1
1,4,6,"yellow",9.80619638713306,8.26765427316686,-3.11912839110185,1
1,4,7,"yellow",11.0118925241406,3.04185053541224,-7.71633059229241,1
1,4,8,"yellow",9.60237494477484,-3.31269886845104,5.29864310312639,1
1,4,9,"yellow",9.76908314418674,2.72457220121842,-6.10378200496648,1
1,4,10,"yellow",9.50460956267822,6.97904373698233,6.84200555730136,1
1,4,11,"yellow",7.37555983454318,5.76911003883844,2.85321468783947,1
1,4,12,"yellow",10.8563346646237,-0.210083050666898,9.82406036667722,1
1,4,13,"yellow",12.3007568467266,-6.52451051479974,-3.81186930820479,1
1,4,14,"yellow",8.59412905184555,8.19049956372003,0.582206406315632,1
1,4,15,"yellow",7.91635343334236,0.796891287313398,5.41730948128855,1
1,4,16,"yellow",8.20161365419828,6.94635315540295,4.15212897352883,1
1,5,1,"blue",8.87288753171164,1.88090369570705,7.57051081248506,1
1,5,2,"blue",7.4838098979292,6.13847125513576,0.797916227933304,1
1,5,3,"blue",9.76914260705393,-0.0678067096477045,-5.45452797932373,1
1,5,4,"blue",12.8509083799466,-8.53250967479572,2.6655195265684,1
1,5,5,"blue",7.00223902844078,2.64628324965919,0.877447844981807,1
1,5,6,"yellow",9.75979131357416,8.2389610341491,-3.04089066056783,1
1,5,7,"yellow",10.9622819970451,3.04454626236743,-7.63304087203458,1
1,5,8,"yellow",9.65054486516587,-3.39537005182361,5.30912737154261,1
1,5,9,"yellow",9.72857010683364,2.68873728321151,-6.02854701911626,1
1,5,10,"yellow",9.51309151225275,7.04511962312762,6.79122739551346,1
1,5,11,"yellow",7.37580154156063,5.70406485294035,2.90530660886306,1
1,5,12,"yellow",10.8948388589033,-0.290178404906293,9.84706425056039,1
1,5,13,"yellow",12.3737051402134,-6.59188644566507,-3.86090937737761,1
1,5,14,"yellow",8.62800415866832,8.21909148703854,0.503931593218487,1
1,5,15,"yellow",7.93585471538139,0.715301122688221,5.40035396652547,1
1,5,16,"yellow",8.25631528940355,6.99090818016599,4.22255123004486,1
1,6,1,"blue",8.8743551294486,1.80017242835041,7.54984908662695,1
1,6,2,"blue",7.52132520940883,6.21826816549322,0.821934919443209,1
1,6,3,"blue",9.73307646850583,0.00531816040525172,-5.4145630218712,1
1,6,4,"blue",12.905607822526,-8.61296678219598,2.64381472725518,1
1,6,5,"blue",7.00493461735861,2.72783249756115,0.894599072665824,1
1,6,6,"yellow",9.70540977906905,8.18457257052862,-2.97775319570387,1
1,6,7,"yellow",10.9119962147683,3.03140872965645,-7.55074962293291,1
1,6,8,"yellow",9.69900127534814,-3.47642573558299,5.32847732179433,1
1,6,9,"yellow",9.68732424321626,2.65290236520461,-5.95331203326604,1
1,6,10,"yellow",9.5193152419303,7.10865788351913,6.73730769678595,1
1,6,11,"yellow",7.37666536712236,5.63901966704227,2.95739852988664,1
1,6,12,"yellow",10.9332947530588,-0.370273759145688,9.87006813444355,1
1,6,13,"yellow",12.4443697246328,-6.66224060559922,-3.90557185183218,1
1,6,14,"yellow",8.66589963358156,8.25328037942752,0.427934461156419,1
1,6,15,"yellow",7.95441530627651,0.633710958063044,5.3833984517624,1
1,6,16,"yellow",8.31490923760297,7.04938954320701,4.28191767360778,1
1,7,1,"blue",8.87720633641359,1.71944116099378,7.52918736076883,1
1,7,2,"blue",7.55873774524788,6.29716415811087,0.848765252898464,1
1,7,3,"blue",9.69825450978253,0.0784430304582079,-5.37459806441867,1
1,7,4,"blue",12.9655236280544,-8.6962667957909,2.64145842092334,1
1,7,5,"blue",7.00950668621003,2.80938174546311,0.911750300349841,1
1,7,6,"yellow",9.65065122309202,8.13018410690813,-2.91461573083991,1
1,7,7,"yellow",10.8622171528159,3.01827119694547,-7.46845837383125,1
1,7,8,"yellow",9.74825147527204,-3.55748141934236,5.34782727204605,1
1,7,9,"yellow",9.64736591602296,2.61533579728569,-5.87892656815868,1
1,7,10,"yellow",9.52920372846701,7.17219614391064,6.68338799805844,1
1,7,11,"yellow",7.37446042758316,5.5651417383678,2.99595363459685,1
1,7,12,"yellow",10.9683633481094,-0.451757044360715,9.88753005515724,1
1,7,13,"yellow",12.5168452464969,-6.73259476553336,-3.95023432628675,1
1,7,14,"yellow",8.70343822552308,8.28746927181649,0.351937329094351,1
1,7,15,"yellow",7.98525818495916,0.551119911101293,5.3944963527444,1
1,7,16,"yellow",8.37510653792508,7.12937219793633,4.30531039441776,1
1,8,1,"blue",8.88174485194699,1.63870989363714,7.50852563491072,1
1,8,2,"blue",7.59763857099825,6.37606015072852,0.87559558635372,1
1,8,3,"blue",9.66845692831166,0.15267029582965,-5.33671987122097,1
1,8,4,"blue",13.027324815575,-8.77956680938583,2.63910211459151,1
1,8,5,"blue",7.01627320231585,2.89093099336508,0.928901528033858,1
1,8,6,"yellow",9.59515878252365,8.06138612387498,-2.8675914607763,1
1,8,7,"yellow",10.8144742613939,3.00513366423449,-7.38616712472958,1
1,8,8,"yellow",9.80019932742819,-3.63853710310174,5.36717722229777,1
1,8,9,"yellow",9.60503171235845,2.5996218563162,-5.79708821221447,1
1,8,10,"yellow",9.54051446148937,7.23573440430215,6.62946829933093,1
1,8,11,"yellow",7.37408683933118,5.49126380969333,3.03450873930705,1
1,8,12,"yellow",11.0312588330493,-0.509821618882875,9.94730421035834,1
1,8,13,"yellow",12.5890530973458,-6.81437746211808,-3.96623541949239,1
1,8,14,"yellow",8.74190832731337,8.32165816420547,0.275940197032283,1
1,8,15,"yellow",8.01970367765944,0.468991320730205,5.40861510226773,1
1,8,16,"yellow",8.43122289060111,7.2126605907537,4.30804682756061,1
1,9,1,"blue",8.88638054198887,1.55603222277353,7.49809264947928,1
1,9,2,"blue",7.63169636057776,6.45873020154633,0.886088781397438,1
1,9,3,"blue",9.63173948860374,0.226897561201093,-5.29884167802328,1
1,9,4,"blue",13.0850768900946,-8.86240483825186,2.6300298812372,1
1,9,5,"blue",7.01539478112346,2.97248024126704,0.946052755717875,1
1,9,6,"yellow",9.52973639376452,8.00351843633051,-2.80762667792253,1
1,9,7,"yellow",10.7594651523872,3.01377264952071,-7.30328279341377,1
1,9,8,"yellow",9.84725502937433,-3.71959278686112,5.38652717254949,1
1,9,9,"yellow",9.55468406941105,2.58390791534671,-5.71524985627025,1
1,9,10,"yellow",9.54788006037421,7.29927266469366,6.57554860060342,1
1,9,11,"yellow",7.36776684121947,5.41765283178402,3.07357110451551,1
1,9,12,"yellow",10.9761170940365,-0.539693556527618,9.869508890539,1
1,9,13,"yellow",12.6524375750409,-6.89748998603515,-3.97229782929217,1
1,9,14,"yellow",8.77059548450839,8.35530921453354,0.19970338665657,1
1,9,15,"yellow",8.04671687615508,0.386862730359118,5.42273385179106,1
1,9,16,"yellow",8.47766327060925,7.29562882730671,4.30025476957015,1
2,1,1,"blue",8.04187632785092,-3.97771989739783,4.9635362915433,1
2,1,2,"blue",9.38355391633275,-7.44050709370815,4.6276795772411,1
2,1,3,"blue",9.76028871209569,-0.695638187850474,-6.78943267071348,1
2,1,4,"yellow",9.51764978781029,-0.220382340000475,7.78929991107346,1
2,1,5,"yellow",8.95326724853766,-7.78728094547518,1.71686338708232,1
2,1,6,"yellow",7.71360939124245,-5.38322736438547,2.59425209748331,1
2,1,7,"yellow",11.5461370450755,-1.22056020586443,-9.07318020768583,1
2,1,8,"yellow",11.5641939267671,6.03497210841922,-5.24677803033417,1
2,1,9,"yellow",9.25361476848105,-7.15442806744872,-2.33686762721079,1
2,1,10,"yellow",10.0281882395196,5.82748873608062,2.05009868072801,1
2,1,11,"yellow",9.84221432823673,-2.66355394668419,8.37838740964321,1
2,1,12,"yellow",8.24568245300374,1.80665496923439,-2.52909511977947,1
2,1,13,"yellow",9.40294617415038,5.09536756619997,0.391171277072202,1
2,1,14,"yellow",7.28283460776547,-4.1575858054594,0.768725907265535,1
2,1,15,"yellow",11.5268523633186,2.01884972037888,9.71385063695576,1
2,1,16,"yellow",9.01303637624687,-2.48321919131926,-5.48562193569913,1
2,2,1,"blue",7.99178965099018,-3.99459543368925,4.88192954721832,1
2,2,2,"blue",9.30865304516937,-7.35872304019891,4.61168542093191,1
2,2,3,"blue",9.76114444735516,-0.772220584620476,-6.82228964789347,1
2,2,4,"yellow",9.56602921813497,-0.204770571409553,7.87115781921866,1
2,2,5,"yellow",9.00171115362425,-7.87059652715655,1.71858335613458,1
2,2,6,"yellow",7.6879248229683,-5.33220526243441,2.66013980162407,1
2,2,7,"yellow",11.4607097661364,-1.23707796812658,-8.9915002959921,1
2,2,8,"yellow",11.6315941027245,6.11500880299193,-5.2699851836779,1
2,2,9,"yellow",9.18860918111857,-7.0939572324756,-2.27952896170402,1
2,2,10,"yellow",9.98416122403631,5.76683035904892,1.99295845198918,1
2,2,11,"yellow",9.87449405963475,-2.73148128892352,8.42666080418664,1
2,2,12,"yellow",8.2186829544148,1.72556895550614,-2.54831757597287,1
2,2,13,"yellow",9.36369862190205,5.02870879035332,0.341160757708067,1
2,2,14,"yellow",7.25402040240642,-4.10395820230469,0.832510894718109,1
2,2,15,"yellow",11.4589905118013,1.95406616827897,9.6614336948305,1
2,2,16,"yellow",9.04305086833248,-2.47279727305927,-5.5683010023619,1
2,3,1,"blue",7.94025047379214,-4.01147096998067,4.80032280289335,1
2,3,2,"blue",9.23769851360165,-7.27549975577166,4.60740413916292,1
2,3,3,"blue",9.76621164387408,-0.84672747819931,-6.85961480366912,1
2,3,4,"yellow",9.61008526405845,-0.213083293399646,7.95407550790787,1
2,3,5,"yellow",9.04614439385154,-7.95021930702763,1.69399357431274,1
2,3,6,"yellow",7.65986058898618,-5.27869673617831,2.72402471425878,1
2,3,7,"yellow",11.3773058695066,-1.26210216549616,-8.91201297630869,1
2,3,8,"yellow",11.702685676159,6.19504549756464,-5.29319233702163,1
2,3,9,"yellow",9.12153734597674,-7.03055548413764,-2.22544881051955,1
2,3,10,"yellow",9.93446878492718,5.6872926852721,1.96809476572555,1
2,3,11,"yellow",9.90507644644164,-2.79940863116285,8.47493419873007,1
2,3,12,"yellow",8.19361557036279,1.64448294177789,-2.56754003216626,1
2,3,13,"yellow",9.32781197128893,4.96205001450667,0.291150238343932,1
2,3,14,"yellow",7.22587378187567,-4.05958173056905,0.903045802393246,1
2,3,15,"yellow",11.388644648041,1.8944309438736,9.6032264405183,1
2,3,16,"yellow",9.07333283549548,-2.46237535479929,-5.65098006902467,1
2,4,1,"blue",7.89309615636436,-4.03384497698684,4.7200492191006,1
2,4,2,"blue",9.16153476144071,-7.19654375563215,4.58075091259625,1
2,4,3,"blue",9.78002383531994,-0.913701567477103,-6.90920225984359,1
2,4,4,"yellow",9.65784168994048,-0.221396015389738,8.03699319659707,1
2,4,5,"yellow",9.09131566662905,-8.02984208689871,1.6694037924909,1
2,4,6,"yellow",7.64513184078423,-5.25013003324404,2.80230873515647,1
2,4,7,"yellow",11.2923179700578,-1.28712636286574,-8.83252565662528,1
2,4,8,"yellow",11.7745011465037,6.27508219213735,-5.31639949036536,1
2,4,9,"yellow",9.05461169984782,-6.95789434526385,-2.18464680882836,1
2,4,10,"yellow",9.88641183357191,5.60775501149528,1.94323107946191,1
2,4,11,"yellow",9.94009372782494,-2.86672496072358,8.52405604945777,1
2,4,12,"yellow",8.16987754609663,1.56339692804965,-2.58676248835965,1
2,4,13,"yellow",9.29239386179008,4.89356640163017,0.243669303098031,1
2,4,14,"yellow",7.20024764411267,-4.01242376635991,0.971752212982757,1
2,4,15,"yellow",11.3183393966701,1.84483436929988,9.53625910344269,1
2,4,16,"yellow",9.1040963826373,-2.4519534365393,-5.73365913568744,1
2,5,1,"blue",7.84507142531248,-4.04103777702382,4.6370268843221,1
2,5,2,"blue",9.08839910638722,-7.12588714364845,4.53656847686179,1
2,5,3,"blue",9.79225493166016,-0.980675656754896,-6.95878971601805,1
2,5,4,"yellow",9.70970067474997,-0.216940482358564,8.12020733403689,1
2,5,5,"yellow",9.13919908830415,-8.10818664018232,1.6410035210972,1
2,5,6,"yellow",7.63366554512733,-5.22156333030977,2.88059275605416,1
2,5,7,"yellow",11.2053036191086,-1.31215056023533,-8.75303833694187,1
2,5,8,"yellow",11.8445368053877,6.35630869521485,-5.33501936260565,1
2,5,9,"yellow",8.99421283166386,-6.87493813283004,-2.1767277644996,1
2,5,10,"yellow",9.83843882043837,5.52480224483008,1.93527602150907,1
2,5,11,"yellow",9.97860096571513,-2.93404129028432,8.57317790018548,1
2,5,12,"yellow",8.14551501939266,1.4823109143214,-2.60598494455304,1
2,5,13,"yellow",9.25721356202175,4.82508278875366,0.19618836785213,1
2,5,14,"yellow",7.17564627451408,-3.96026659499079,1.03674508889402,1
2,5,15,"yellow",11.2514568343868,1.78478993670996,9.47847406593817,1
2,5,16,"yellow",9.13318239800096,-2.44153151827932,-5.81633820235021,1
2,6,1,"blue",7.79989422162717,-4.04823057706079,4.55400454954361,1
2,6,2,"blue",9.02078991118376,-7.07561456413917,4.47010711820936,1
2,6,3,"blue",9.80244921124758,-1.04764974603269,-7.00837717219252,1
2,6,4,"yellow",9.76627668295654,-0.21248494932739,8.2034214714767,1
2,6,5,"yellow",9.18658477563162,-8.18653119346593,1.61260324970351,1
2,6,6,"yellow",7.62384495078745,-5.1929966273755,2.95887677695184,1
2,6,7,"yellow",11.1156234543995,-1.33717475760491,-8.67355101725846,1
2,6,8,"yellow",11.9191668394443,6.43034388828716,-5.37327161262038,1
2,6,9,"yellow",8.93058380892628,-6.79338461476091,-2.15959685281943,1
2,6,10,"yellow",9.7929646869557,5.44202960297978,1.9256254150221,1
2,6,11,"yellow",10.0165322122023,-3.00643797602416,8.61444731184025,1
2,6,12,"yellow",8.12576797614982,1.40480629556881,-2.63660321551108,1
2,6,13,"yellow",9.2241633888376,4.75659917587716,0.148707432606229,1
2,6,14,"yellow",7.15097567308372,-3.90067220295363,1.09499414796081,1
2,6,15,"yellow",11.1890682483305,1.72474550412005,9.42068902843364,1
2,6,16,"yellow",9.16061344420813,-2.43110960001933,-5.89901726901298,1
2,7,1,"blue",7.75696569852842,-4.05542337709777,4.47098221476511,1
2,7,2,"blue",8.95474649515864,-7.02285175239961,4.40560494660421,1
2,7,3,"blue",9.81218571473994,-1.11462383531048,-7.05796462836699,1
2,7,4,"yellow",9.82418795536002,-0.208029416296216,8.28663560891652,1
2,7,5,"yellow",9.23655783374114,-8.26487574674955,1.58420297830981,1
2,7,6,"yellow",7.62285094339688,-5.1787456106867,3.04098251955113,1
2,7,7,"yellow",11.025840890456,-1.36219895497449,-8.59406369757505,1
2,7,8,"yellow",11.9931430890787,6.50462889303334,-5.4110364443333,1
2,7,9,"yellow",8.86939053871622,-6.71188432416263,-2.14221447447701,1
2,7,10,"yellow",9.74886500520155,5.3587064483391,1.92692785318543,1
2,7,11,"yellow",10.0562022820634,-3.078834661764,8.65571672349503,1
2,7,12,"yellow",8.11043449770006,1.33224463744388,-2.67758187110891,1
2,7,13,"yellow",9.19143895868936,4.68811556300065,0.101226497360328,1
2,7,14,"yellow",7.12764720874002,-3.83069836817443,1.14025016292829,1
2,7,15,"yellow",11.1271468999687,1.66470107153013,9.36290399092912,1
2,7,16,"yellow",9.18218097505381,-2.3997730474481,-5.97623426790179,1
2,8,1,"blue",7.71730099537449,-4.06261617713475,4.38795987998662,1
2,8,2,"blue",8.8931168581399,-6.97008894066005,4.34110277499906,1
2,8,3,"blue",9.74337499756929,-1.14874018567809,-6.98193490337709,1
2,8,4,"yellow",9.88471275382148,-0.203573883265041,8.36984974635634,1
2,8,5,"yellow",9.29080573754039,-8.34322030003316,1.55580270691612,1
2,8,6,"yellow",7.62575699780334,-5.1644945939979,3.12308826215041,1
2,8,7,"yellow",11.057766950417,-1.42917304425228,-8.64365115374951,1
2,8,8,"yellow",12.0585355828053,6.58653936920551,-5.42637001331422,1
2,8,9,"yellow",8.81190756765685,-6.63028443265441,-2.12530583318648,1
2,8,10,"yellow",9.70065644626318,5.27679044681908,1.91162382955053,1
2,8,11,"yellow",10.0993875624866,-3.15123134750384,8.69698613514981,1
2,8,12,"yellow",8.10636348998689,1.27982118371927,-2.74236015407495,1
2,8,13,"yellow",9.15541418924904,4.61963195012415,0.0537455621144272,1
2,8,14,"yellow",7.10650241867294,-3.75528129080609,1.17570025299393,1
2,8,15,"yellow",11.0645241910868,1.61164055765643,9.29864649088513,1
2,8,16,"yellow",9.19679056031229,-2.34845395688748,-6.04189091561149,1
2,9,1,"blue",7.68163719714164,-4.0811010872359,4.30670255697511,1
2,9,2,"blue",8.83167249668508,-6.91680271855678,4.27703232175885,1
2,9,3,"blue",9.78882420835305,-1.09336714439766,-7.04421066707213,1
2,9,4,"yellow",9.94768600550697,-0.199010902781458,8.45305806116652,1
2,9,5,"yellow",9.34505476491772,-8.42156485331677,1.52740243552242,1
2,9,6,"yellow",7.62958008011402,-5.15024357730911,3.2051940047497,1
2,9,7,"yellow",11.0940193580118,-1.49614713353008,-8.69323860992398,1
2,9,8,"yellow",12.123137557456,6.66982056211236,-5.42931744481583,1
2,9,9,"yellow",8.75474437042143,-6.54868454114619,-2.10839719189596,1
2,9,10,"yellow",9.65671026819989,5.19487444529907,1.89631980591562,1
2,9,11,"yellow",10.1439777635712,-3.22362803324368,8.73825554680458,1
2,9,12,"yellow",8.10131441864688,1.21593441167974,-2.79586646027164,1
2,9,13,"yellow",9.13173576127859,4.56292132407208,-0.00731464863878538,1
2,9,14,"yellow",7.08729144786057,-3.68010349642362,1.21165499783007,1
2,9,15,"yellow",11.0057911947035,1.55355722426151,9.23889056376339,1
2,9,16,"yellow",9.16358349198238,-2.40347330874053,-5.9793024552844,1
3,1,1,"blue",6.71470003839991,-4.01235947248843,2.36597942134664,1
3,1,2,"blue",7.42797904685139,-5.84213298233375,3.64968542134132,1
3,1,3,"blue",9.27518575769161,4.3251694151177,4.80864240679844,1
3,1,4,"yellow",7.17096225236718,-1.62743092077638,4.55399729979988,1
3,1,5,"yellow",9.32806128454525,5.00759951111137,-0.0240162605477323,1
3,1,6,"yellow",9.45901232204035,3.23527284532506,6.52676407717152,1
3,1,7,"yellow",9.37778521087028,-9.53089138645274,0.617712821693512,1
3,1,8,"yellow",9.62701261052049,-1.89239988930633,-5.95995179097878,1
3,1,9,"yellow",9.94095408646411,1.12743130406521,-5.93221566357132,1
3,1,10,"yellow",7.43899391747333,-6.55831346586796,1.93875977152043,1
3,1,11,"yellow",9.63352251093556,-9.45927925101862,-0.995155680669932,1
3,1,12,"yellow",8.71403642502164,-6.73213273388811,5.584554004577,1
3,1,13,"yellow",11.454190980529,3.48616122411442,-6.82585191954902,1
3,1,14,"yellow",9.56429697787409,5.54570533156126,2.18429032796734,1
3,1,15,"yellow",8.57481619973389,-0.355937012412143,6.9934986869849,1
3,1,16,"yellow",7.87137963702769,-6.30123614217243,-1.17369119979735,1
3,2,1,"blue",6.73163781504118,-3.95107483153984,2.42244744086431,1
3,2,2,"blue",7.44371738669548,-5.78226289718872,3.70765107797669,1
3,2,3,"blue",9.31062863033862,4.40541951278342,4.78618430649841,1
3,2,4,"yellow",7.21021483762771,-1.62476053645886,4.63728783642945,1
3,2,5,"yellow",9.31797433878453,5.03834469499309,0.0534381009338761,1
3,2,6,"yellow",9.46994523956297,3.30489996664928,6.48097643232549,1
3,2,7,"yellow",9.43458598685261,-9.55897872789955,0.539255535894838,1
3,2,8,"yellow",9.64126250591509,-1.80947513641528,-5.9681937447764,1
3,2,9,"yellow",9.99751726902067,1.1774317608754,-5.99888198762789,1
3,2,10,"yellow",7.50776504696312,-6.64070183366286,1.95127381549252,1
3,2,11,"yellow",9.64316970435844,-9.4109070314814,-1.06301268341458,1
3,2,12,"yellow",8.71955219474093,-6.78190273470048,5.51771545684007,1
3,2,13,"yellow",11.4306721283483,3.5450456938694,-6.76688528774663,1
3,2,14,"yellow",9.55558395923556,5.56555520956778,2.10335562102667,1
3,2,15,"yellow",8.58530468397298,-0.435775123174932,7.01738007124698,1
3,2,16,"yellow",7.85349486184191,-6.22497118844223,-1.14010398084467,1
3,3,1,"blue",6.75275812252634,-3.91452105450491,2.49733579662757,1
3,3,2,"blue",7.45758742391701,-5.72239281204368,3.76561673461207,1
3,3,3,"blue",9.3473841636357,4.48566961044915,4.76372620619838,1
3,3,4,"yellow",7.24970132588367,-1.61504892634882,4.72005334297363,1
3,3,5,"yellow",9.30413853816463,5.06165496088863,0.13344482532829,1
3,3,6,"yellow",9.45983754246702,3.3541341968752,6.41374225189243,1
3,3,7,"yellow",9.49419837382506,-9.59079187378713,0.462233667615886,1
3,3,8,"yellow",9.6610355402051,-1.72759554055348,-5.98369136478573,1
3,3,9,"yellow",10.0548006263377,1.22911215455762,-6.06425462221833,1
3,3,10,"yellow",7.57539639042906,-6.71936511284858,1.97877895959677,1
3,3,11,"yellow",9.65044429826575,-9.3598914613561,-1.12890544515087,1
3,3,12,"yellow",8.72636461096771,-6.8340795652827,5.45273836245413,1
